"long","lat","group","order","region","subregion","norm_x","norm_y","PCAx","PCAy","Country"
146.899017333984,43.8041496276855,219,16051,"Russia","Shikotan To",0.745867881300611,0.0640729555723722,0.0142590961160882,-0.00415562266565767,"Russia"
146.713958740234,43.7438011169434,219,16052,"Russia","Shikotan To",0.744783552217329,0.062588547254994,0.0142090001124406,-0.00424468716470036,"Russia"
146.207611083984,44.4976539611816,220,16054,"Russia","Ostrov Kunashir",0.741816667627979,0.0811312655143892,0.0140719300444126,-0.00313212406913665,"Russia"
146.35595703125,44.4246101379395,220,16055,"Russia","Ostrov Kunashir",0.7426858832734,0.0793345872298661,0.0141120878072311,-0.00323992476620804,"Russia"
146.567779541016,44.4404296875,220,16056,"Russia","Ostrov Kunashir",0.743927032377467,0.0797237048842382,0.014169428895839,-0.00321657770694571,"Russia"
146.516204833984,44.3746604919434,220,16057,"Russia","Ostrov Kunashir",0.743624836442317,0.0781059625454319,0.0141554674436351,-0.00331364224727409,"Russia"
146.4365234375,44.3756828308105,220,16058,"Russia","Ostrov Kunashir",0.74315795266322,0.0781311092855745,0.0141338974130407,-0.00331213344286553,"Russia"
146.296188354492,44.2809562683105,220,16059,"Russia","Ostrov Kunashir",0.742335675735536,0.0758010949153385,0.0140959082189818,-0.00345193430507969,"Russia"
146.172943115234,44.2686500549316,220,16060,"Russia","Ostrov Kunashir",0.741613534739026,0.0754983957224269,0.014062545304943,-0.00347009625665439,"Russia"
146.1123046875,44.2459487915039,220,16061,"Russia","Ostrov Kunashir",0.741258230997522,0.0749400067276913,0.0140461302720855,-0.00350359959633852,"Russia"
145.9140625,44.1037101745605,220,16062,"Russia","Ostrov Kunashir",0.740096654195906,0.0714413257586598,0.0139924654238509,-0.00371352045448041,"Russia"
145.887313842773,44.0477523803711,220,16063,"Russia","Ostrov Kunashir",0.739939923582203,0.0700649170603273,0.0139852244694978,-0.00379610497638036,"Russia"
145.766983032227,43.9407234191895,220,16064,"Russia","Ostrov Kunashir",0.739234859338242,0.0674322973282996,0.0139526505014268,-0.00395406216030202,"Russia"
145.586822509766,43.8451194763184,220,16065,"Russia","Ostrov Kunashir",0.738179229928091,0.0650807018004784,0.0139038804226778,-0.00409515789197129,"Russia"
145.555847167969,43.6646003723145,220,16066,"Russia","Ostrov Kunashir",0.737997733552838,0.0606404255428951,0.0138954952901411,-0.00436157446742629,"Russia"
145.439254760742,43.737060546875,220,16067,"Russia","Ostrov Kunashir",0.737314574043821,0.0624227476660682,0.0138639333208245,-0.00425463514003591,"Russia"
145.426177978516,43.8103523254395,220,16068,"Russia","Ostrov Kunashir",0.737237952175057,0.0642255249733872,0.0138603933904876,-0.00414646850159677,"Russia"
145.461715698242,43.8708992004395,220,16069,"Russia","Ostrov Kunashir",0.73744618126765,0.0657148125090019,0.0138700135745654,-0.00405711124945989,"Russia"
145.666305541992,43.9990730285645,220,16070,"Russia","Ostrov Kunashir",0.73864495141513,0.0688675381388316,0.013925396755379,-0.0038679477116701,"Russia"
145.748336791992,44.071533203125,220,16071,"Russia","Ostrov Kunashir",0.739125603884765,0.0706498602620046,0.0139476028994761,-0.00376100838427972,"Russia"
145.773345947266,44.1290054321289,220,16072,"Russia","Ostrov Kunashir",0.739272142091188,0.0720635199149515,0.0139543729646129,-0.00367618880510291,"Russia"
145.851959228516,44.1930160522461,220,16073,"Russia","Ostrov Kunashir",0.739732767374587,0.0736380061074676,0.0139756538527059,-0.00358171963355194,"Russia"
145.890228271484,44.2485847473145,220,16074,"Russia","Ostrov Kunashir",0.739957000334751,0.0750048440315667,0.0139860134154655,-0.003499709358106,"Russia"
145.9404296875,44.2726593017578,220,16075,"Russia","Ostrov Kunashir",0.740251149632574,0.075597012229479,0.0139996031130249,-0.00346417926623126,"Russia"
146.112106323242,44.5001487731934,220,16076,"Russia","Ostrov Kunashir",0.741257068705464,0.081192631066827,0.0140460765741924,-0.00312844213599038,"Russia"
146.207611083984,44.4976539611816,220,16077,"Russia","Ostrov Kunashir",0.741816667627979,0.0811312655143892,0.0140719300444126,-0.00313212406913665,"Russia"
148.599502563477,45.317626953125,221,16079,"Russia","Ostrov Iturup",0.755831674673648,0.101300358575625,0.0147194233699225,-0.00192197848546251,"Russia"
148.414642333984,45.2471694946289,221,16080,"Russia","Ostrov Iturup",0.754748507882424,0.0995672977904179,0.014669381064168,-0.00202596213257493,"Russia"
148.262298583984,45.2168464660645,221,16081,"Russia","Ostrov Iturup",0.753855867581675,0.0988214342180513,0.0146281410822734,-0.00207071394691692,"Russia"
148.005264282227,45.0701637268066,221,16082,"Russia","Ostrov Iturup",0.752349805295405,0.0952134399942951,0.0145585610046477,-0.0022871936003423,"Russia"
147.913772583008,44.9903793334961,221,16083,"Russia","Ostrov Iturup",0.751813720435299,0.093250962120846,0.0145337938841108,-0.00240494227274924,"Russia"
147.784072875977,44.9585914611816,221,16084,"Russia","Ostrov Iturup",0.751053760243355,0.0924690673984243,0.014498683723243,-0.00245185595609454,"Russia"
147.657821655273,44.9771461486816,221,16085,"Russia","Ostrov Iturup",0.750314006051809,0.0929254619657901,0.0144645070795936,-0.00242447228205259,"Russia"
147.621871948242,44.9447288513184,221,16086,"Russia","Ostrov Iturup",0.750103362968018,0.092128085108579,0.0144547753691224,-0.00247231489348526,"Russia"
147.609573364258,44.8865737915039,221,16087,"Russia","Ostrov Iturup",0.750031300860406,0.0906976296851637,0.0144514460997507,-0.00255814221889018,"Russia"
147.563079833984,44.8355484008789,221,16088,"Russia","Ostrov Iturup",0.749758877483364,0.0894425446249077,0.0144388601397314,-0.00263344732250553,"Russia"
147.310165405273,44.6776351928711,221,16089,"Russia","Ostrov Iturup",0.748276955109073,0.0855583115840617,0.0143703953260392,-0.0028665013049563,"Russia"
147.207412719727,44.5535621643066,221,16090,"Russia","Ostrov Iturup",0.747674887822891,0.0825064544081626,0.0143425798174175,-0.00304961273551025,"Russia"
147.098434448242,44.53125,221,16091,"Russia","Ostrov Iturup",0.747036342447495,0.0819576361876604,0.0143130790210743,-0.00308254182874038,"Russia"
146.8974609375,44.404296875,221,16092,"Russia","Ostrov Iturup",0.745858761778307,0.07883493651621,0.0142586747941578,-0.0032699038090274,"Russia"
146.933502197266,44.5130882263184,221,16093,"Russia","Ostrov Iturup",0.746069941304586,0.0815109062256479,0.0142684312882719,-0.00310934562646113,"Russia"
146.974227905273,44.5657196044922,221,16094,"Russia","Ostrov Iturup",0.746308568804857,0.0828054941873967,0.0142794558787844,-0.0030316703487562,"Russia"
147.140914916992,44.663330078125,221,16095,"Russia","Ostrov Iturup",0.747285251762127,0.0852064448843039,0.0143245786314103,-0.00288761330694177,"Russia"
147.15478515625,44.7662124633789,221,16096,"Russia","Ostrov Iturup",0.747366522799124,0.0877370701889618,0.0143283333533195,-0.00273577578866229,"Russia"
147.24658203125,44.8560562133789,221,16097,"Russia","Ostrov Iturup",0.747904395800858,0.0899469807256805,0.0143531830859996,-0.00260318115645917,"Russia"
147.430465698242,44.9452171325684,221,16098,"Russia","Ostrov Iturup",0.748981840538872,0.0921400954919308,0.0144029610328959,-0.00247159427048416,"Russia"
147.557815551758,45.0624504089355,221,16099,"Russia","Ostrov Iturup",0.749728032040279,0.0950237134697857,0.0144374350802609,-0.00229857719181286,"Russia"
147.657913208008,45.093017578125,221,16100,"Russia","Ostrov Iturup",0.750314542494297,0.0957755822338281,0.0144645318632365,-0.00225346506597031,"Russia"
147.769439697266,45.1907234191895,221,16101,"Russia","Ostrov Iturup",0.750968018852288,0.0981788787087337,0.0144947224709757,-0.00210926727747598,"Russia"
147.885543823242,45.2256317138672,221,16102,"Russia","Ostrov Iturup",0.7516483173347,0.0990375272872626,0.0145261522608631,-0.00205774836276425,"Russia"
147.872650146484,45.30029296875,221,16103,"Russia","Ostrov Iturup",0.751572768350912,0.100873989966638,0.0145226618978122,-0.0019475606020017,"Russia"
147.924026489258,45.38330078125,221,16104,"Russia","Ostrov Iturup",0.751873801994004,0.102915755136433,0.014536569652123,-0.00182505469181403,"Russia"
147.964553833008,45.3777351379395,221,16105,"Russia","Ostrov Iturup",0.752111267202216,0.102778855532447,0.0145475405447424,-0.00183326866805318,"Russia"
148.056060791016,45.2621116638184,221,16106,"Russia","Ostrov Iturup",0.752647441469403,0.0999348342872049,0.0145723117958864,-0.00200390994276771,"Russia"
148.130081176758,45.2582015991211,221,16107,"Russia","Ostrov Iturup",0.753081155221299,0.0998386573892711,0.014592349371224,-0.00200968055664374,"Russia"
148.32421875,45.2824211120605,221,16108,"Russia","Ostrov Iturup",0.754218681518017,0.100434391169741,0.0146449030861324,-0.00197393652981554,"Russia"
148.6123046875,45.4846687316895,221,16109,"Russia","Ostrov Iturup",0.755906687214947,0.105409129486476,0.0147228889493306,-0.00167545223081142,"Russia"
148.706649780273,45.5206527709961,221,16110,"Russia","Ostrov Iturup",0.756459491199275,0.106294238440827,0.0147484284934065,-0.00162234569355038,"Russia"
148.772659301758,45.5264663696289,221,16111,"Russia","Ostrov Iturup",0.756846266233434,0.106437237067609,0.0147662974999847,-0.00161376577594348,"Russia"
148.812210083008,45.510009765625,221,16112,"Russia","Ostrov Iturup",0.757078009388437,0.106032449616207,0.0147770040337458,-0.00163805302302756,"Russia"
148.826171875,45.486083984375,221,16113,"Russia","Ostrov Iturup",0.757159816867922,0.105443940831972,0.014780783539298,-0.00167336355008166,"Russia"
148.825393676758,45.4559097290039,221,16114,"Russia","Ostrov Iturup",0.757155257106771,0.104701736673283,0.0147805728783328,-0.001717895799603,"Russia"
148.803024291992,45.4135246276855,221,16115,"Russia","Ostrov Iturup",0.75702418632543,0.103659179099681,0.0147745174082349,-0.00178044925401914,"Russia"
148.837097167969,45.3626937866211,221,16116,"Russia","Ostrov Iturup",0.757223832338208,0.102408879426542,0.0147837410540252,-0.0018554672344075,"Russia"
148.790725708008,45.323974609375,221,16117,"Russia","Ostrov Iturup",0.756952124217818,0.101456493559197,0.0147711881388632,-0.00191261038644816,"Russia"
148.599502563477,45.317626953125,221,16118,"Russia","Ostrov Iturup",0.755831674673648,0.101300358575625,0.0147194233699225,-0.00192197848546251,"Russia"
47.9830093383789,45.4882316589355,222,16120,"Russia","8",0.16628115637018,0.105496767752496,-0.0125178105756977,-0.00167019393485024,"Russia"
47.9676780700684,45.469970703125,222,16121,"Russia","8",0.166191324605138,0.105047598181365,-0.0125219608032426,-0.00169714410911809,"Russia"
47.9203147888184,45.5620613098145,222,16122,"Russia","8",0.165913805024457,0.107312775247726,-0.0125347822078701,-0.00156123348513645,"Russia"
47.9175796508789,45.6181640625,222,16123,"Russia","8",0.165897778805115,0.108692749528616,-0.0125355226192037,-0.00147843502828305,"Russia"
47.9471664428711,45.6470680236816,222,16124,"Russia","8",0.166071139135959,0.109403707924366,-0.0125275133719187,-0.00143577752453801,"Russia"
47.9871101379395,45.5540542602539,222,16125,"Russia","8",0.166305184523308,0.107115823726981,-0.0125167004750232,-0.00157305057638111,"Russia"
47.9830093383789,45.4882316589355,222,16126,"Russia","8",0.16628115637018,0.105496767752496,-0.0125178105756977,-0.00167019393485024,"Russia"
149.687698364258,45.6420440673828,223,16128,"Russia","Ostrov Urup",0.76220783009114,0.109280132339412,0.0150140017502107,-0.00144319205963531,"Russia"
149.538864135742,45.5913581848145,223,16129,"Russia","Ostrov Urup",0.761335753419114,0.10803339824883,0.0149737118079631,-0.00151799610507021,"Russia"
149.447067260742,45.5933609008789,223,16130,"Russia","Ostrov Urup",0.76079788041738,0.108082659586796,0.014948862075283,-0.00151504042479225,"Russia"
149.665924072266,45.8397941589355,223,16131,"Russia","Ostrov Urup",0.762080246185975,0.114144243765743,0.015008107373792,-0.00115134537405541,"Russia"
149.796295166016,45.8760757446289,223,16132,"Russia","Ostrov Urup",0.762844140289501,0.115036671547449,0.0150433992813749,-0.00109779970715307,"Russia"
149.962310791016,46.0219230651855,223,16133,"Russia","Ostrov Urup",0.763816889335189,0.118624116755939,0.0150883402872857,-0.00088255299464365,"Russia"
150.308792114258,46.2003402709961,223,16134,"Russia","Ostrov Urup",0.765847055932657,0.123012692066438,0.0151821339840887,-0.000619238476013717,"Russia"
150.3486328125,46.2134284973145,223,16135,"Russia","Ostrov Urup",0.766080497822206,0.123334626638936,0.0151929189993859,-0.000599922401663813,"Russia"
150.553115844727,46.2085456848145,223,16136,"Russia","Ostrov Urup",0.767278642120116,0.123214522805419,0.0152482732659494,-0.000607128631674853,"Russia"
150.234573364258,46.0123023986816,223,16137,"Russia","Ostrov Urup",0.765412179888702,0.118387474671462,0.015162042710858,-0.000896751519712277,"Russia"
150.195007324219,45.9332046508789,223,16138,"Russia","Ostrov Urup",0.765180347326618,0.116441886399601,0.0151513320464898,-0.00101348681602392,"Russia"
150.056640625,45.849365234375,223,16139,"Russia","Ostrov Urup",0.764369603912436,0.114379666045661,0.0151138757007545,-0.00113722003726034,"Russia"
149.9541015625,45.8224601745605,223,16140,"Russia","Ostrov Urup",0.763768788325393,0.113717875156757,0.0150861180206332,-0.0011769274905946,"Russia"
149.883392333984,45.7831535339355,223,16141,"Russia","Ostrov Urup",0.763354475910162,0.112751039296942,0.0150669767870495,-0.00123493764218347,"Russia"
149.687698364258,45.6420440673828,223,16142,"Russia","Ostrov Urup",0.76220783009114,0.109280132339412,0.0150140017502107,-0.00144319205963531,"Russia"
152.002044677734,46.8971672058105,224,16144,"Russia","Ostrov Simushir",0.775768470349108,0.140152728913919,0.0156405033301288,0.000409163734835131,"Russia"
151.815628051758,46.787109375,224,16145,"Russia","Ostrov Simushir",0.774676184035581,0.137445607272662,0.0155900397024438,0.000246736436359746,"Russia"
151.754104614258,46.788330078125,224,16146,"Russia","Ostrov Simushir",0.774315694683355,0.137475633231042,0.015573385094371,0.000248537993862506,"Russia"
151.723434448242,46.8288078308105,224,16147,"Russia","Ostrov Simushir",0.774135986449731,0.138471275244676,0.0155650825739776,0.000308276514680581,"Russia"
151.71533203125,46.8526878356934,224,16148,"Russia","Ostrov Simushir",0.774088511289505,0.139058658055472,0.0155628892215751,0.000343519483328321,"Russia"
151.864349365234,46.8689918518066,224,16149,"Russia","Ostrov Simushir",0.774961660846508,0.139459692262076,0.0156032287311087,0.000367581535724555,"Russia"
152.039840698242,47.0149879455566,224,16150,"Russia","Ostrov Simushir",0.775989931689749,0.143050796884244,0.0156507348440664,0.000583047813054629,"Russia"
152.165817260742,47.1104469299316,224,16151,"Russia","Ostrov Simushir",0.77672807655383,0.145398826829507,0.0156848371367869,0.000723929609770446,"Russia"
152.234664916992,47.1434059143066,224,16152,"Russia","Ostrov Simushir",0.77713148130513,0.146209527705749,0.015703474436297,0.000772571662344962,"Russia"
152.288864135742,47.1421890258789,224,16153,"Russia","Ostrov Simushir",0.777449055258281,0.14617959557849,0.0157181463529326,0.000770775734709397,"Russia"
152.002044677734,46.8971672058105,224,16154,"Russia","Ostrov Simushir",0.775768470349108,0.140152728913919,0.0156405033301288,0.000409163734835131,"Russia"
153.10107421875,47.762939453125,225,16156,"Russia","Ostrov Rasshua",0.782208104794398,0.161448358401099,0.0159380144415012,0.00168690150406594,"Russia"
153.053802490234,47.7061042785645,225,16157,"Russia","Ostrov Rasshua",0.781931121656204,0.160050368545181,0.0159252178205166,0.00160302211271088,"Russia"
153.004104614258,47.7134742736816,225,16158,"Russia","Ostrov Rasshua",0.781639922792068,0.160231650268897,0.0159117644329935,0.00161389901613379,"Russia"
152.984268188477,47.7279319763184,225,16159,"Russia","Ostrov Rasshua",0.781523693586241,0.160587270213452,0.0159063946436843,0.0016352362128071,"Russia"
153.049118041992,47.7970199584961,225,16160,"Russia","Ostrov Rasshua",0.781903673682213,0.162286645626602,0.0159239497241182,0.00173719873759611,"Russia"
153.079193115234,47.8087387084961,225,16161,"Russia","Ostrov Rasshua",0.782079895039663,0.162574894827043,0.0159320911508324,0.0017544936896226,"Russia"
153.10107421875,47.762939453125,225,16162,"Russia","Ostrov Rasshua",0.782208104794398,0.161448358401099,0.0159380144415012,0.00168690150406594,"Russia"
154.081253051758,48.790283203125,226,16164,"Russia","Ostrov Shiashkotan",0.787951347482622,0.186718204973143,0.0162033522536972,0.00320309229838859,"Russia"
154.04296875,48.73876953125,226,16165,"Russia","Ostrov Shiashkotan",0.787727025115377,0.185451109529535,0.0161929885603304,0.00312706657177213,"Russia"
154.000686645508,48.7557144165039,226,16166,"Russia","Ostrov Shiashkotan",0.787479278092803,0.185867907364289,0.0161815426478875,0.00315207444185731,"Russia"
153.992279052734,48.7725105285645,226,16167,"Russia","Ostrov Shiashkotan",0.787430014790949,0.186281045785364,0.0161792666833418,0.00317686274712185,"Russia"
154.091705322266,48.8321304321289,226,16168,"Russia","Ostrov Shiashkotan",0.788012591333385,0.187747532358835,0.0162061817196024,0.00326485194153008,"Russia"
154.126358032227,48.9044456481934,226,16169,"Russia","Ostrov Shiashkotan",0.788215634815256,0.18952628889945,0.0162155623284648,0.00337157733396701,"Russia"
154.199020385742,48.9049339294434,226,16170,"Russia","Ostrov Shiashkotan",0.788641391336908,0.189538299282802,0.0162352322797651,0.00337229795696811,"Russia"
154.228424072266,48.89208984375,226,16171,"Russia","Ostrov Shiashkotan",0.788813678782775,0.189222369901979,0.0162431919597642,0.00335334219411876,"Russia"
154.204696655273,48.857177734375,226,16172,"Russia","Ostrov Shiashkotan",0.78867465077119,0.18836362749233,0.016236768865629,0.00330181764953983,"Russia"
154.081253051758,48.790283203125,226,16173,"Russia","Ostrov Shiashkotan",0.787951347482622,0.186718204973143,0.0162033522536972,0.00320309229838859,"Russia"
154.810440063477,49.31201171875,227,16175,"Russia","Ostrov Onekotan",0.792223933088813,0.199551299584469,0.0164007457087032,0.00397307797506813,"Russia"
154.71484375,49.2676773071289,227,16176,"Russia","Ostrov Onekotan",0.79166379772381,0.19846079430858,0.01637486745484,0.00390764765851478,"Russia"
154.610931396484,49.2940406799316,227,16177,"Russia","Ostrov Onekotan",0.79105493549944,0.199109261178453,0.0163467380200741,0.00394655567070719,"Russia"
154.612991333008,49.380615234375,227,16178,"Russia","Ostrov Onekotan",0.79106700545543,0.201238758445387,0.0163472956520409,0.00407432550672323,"Russia"
154.824890136719,49.6469230651855,227,16179,"Russia","Ostrov Onekotan",0.792308601594904,0.207789202759198,0.0164046573936846,0.00446735216555187,"Russia"
154.899612426758,49.63037109375,227,16180,"Russia","Ostrov Onekotan",0.792746428072545,0.207382069529798,0.0164248849769516,0.00444292417178789,"Russia"
154.88330078125,49.56640625,227,16181,"Russia","Ostrov Onekotan",0.792650851902523,0.205808709310721,0.0164204693578966,0.00434852255864328,"Russia"
154.802337646484,49.46826171875,227,16182,"Russia","Ostrov Onekotan",0.792176457928587,0.203394622257023,0.0163985523563007,0.00420367733542139,"Russia"
154.829879760742,49.347900390625,227,16183,"Russia","Ostrov Onekotan",0.792337837710523,0.200434062760821,0.0164060081022262,0.00402604376564927,"Russia"
154.810440063477,49.31201171875,227,16184,"Russia","Ostrov Onekotan",0.792223933088813,0.199551299584469,0.0164007457087032,0.00397307797506813,"Russia"
155.921081542969,50.3022003173828,228,16186,"Russia","Ostrov Paramushir",0.798731606323052,0.223907231048342,0.016701400212125,0.00543443386290053,"Russia"
155.792373657227,50.2020492553711,228,16187,"Russia","Ostrov Paramushir",0.797977457591399,0.221443788825558,0.0166665585407226,0.00528662732953349,"Russia"
155.607513427734,50.17724609375,228,16188,"Russia","Ostrov Paramushir",0.796894290800176,0.220833698883738,0.0166165162349681,0.00525002193302428,"Russia"
155.516403198242,50.1456069946289,228,16189,"Russia","Ostrov Paramushir",0.796360441117105,0.220055463574994,0.0165918523796103,0.00520332781449963,"Russia"
155.448928833008,50.0777816772461,228,16190,"Russia","Ostrov Paramushir",0.795965083003132,0.218387146262542,0.0165735868347447,0.00510322877575254,"Russia"
155.397171020508,50.041259765625,228,16191,"Russia","Ostrov Paramushir",0.795661814183005,0.217488807120281,0.0165595758152548,0.00504932842721684,"Russia"
155.288665771484,50.0611801147461,228,16192,"Russia","Ostrov Paramushir",0.795026040427133,0.217978793228583,0.0165302030677335,0.005078727593715,"Russia"
155.243072509766,50.0946273803711,228,16193,"Russia","Ostrov Paramushir",0.794758892067894,0.218801504488177,0.0165178608135367,0.00512809026929062,"Russia"
155.243072509766,50.2127914428711,228,16194,"Russia","Ostrov Paramushir",0.794758892067894,0.221708017259296,0.0165178608135367,0.00530248103555777,"Russia"
155.195114135742,50.2645492553711,228,16195,"Russia","Ostrov Paramushir",0.794477885611038,0.22298111789458,0.0165048783152299,0.00537886707367479,"Russia"
155.218353271484,50.2978515625,228,16196,"Russia","Ostrov Paramushir",0.794614052596018,0.223800263571616,0.016511169229936,0.00542801581429695,"Russia"
155.326751708984,50.2932624816895,228,16197,"Russia","Ostrov Paramushir",0.79524920050232,0.223687384734334,0.0165405130632072,0.00542124308406002,"Russia"
155.433883666992,50.3689460754395,228,16198,"Russia","Ostrov Paramushir",0.795876927620866,0.225548994153852,0.016569514056084,0.00553293964923112,"Russia"
155.68017578125,50.4007339477539,228,16199,"Russia","Ostrov Paramushir",0.797320047321827,0.226330888876274,0.0166361861862684,0.00557985333257643,"Russia"
155.772750854492,50.482421875,228,16200,"Russia","Ostrov Paramushir",0.797862480084712,0.228340188478571,0.0166612465799137,0.00570041130871424,"Russia"
155.884765625,50.6841278076172,228,16201,"Russia","Ostrov Paramushir",0.798518817469308,0.233301602776275,0.016691569367082,0.00599809616657651,"Russia"
156.001663208008,50.7569313049316,228,16202,"Russia","Ostrov Paramushir",0.799203765119953,0.235092369700242,0.0167232139485418,0.00610554218201454,"Russia"
156.096862792969,50.7718772888184,228,16203,"Russia","Ostrov Paramushir",0.79976157590084,0.235460000028149,0.0167489848066188,0.00612760000168896,"Russia"
156.122848510742,50.6712875366211,228,16204,"Russia","Ostrov Paramushir",0.799913836160473,0.232985767226573,0.0167560192306138,0.00597914603359436,"Russia"
156.1005859375,50.5592765808105,228,16205,"Russia","Ostrov Paramushir",0.799783391228703,0.230230604051909,0.0167499926747661,0.00581383624311456,"Russia"
156.04443359375,50.4517593383789,228,16206,"Russia","Ostrov Paramushir",0.799454373169132,0.22758597393653,0.0167347920404139,0.00565515843619179,"Russia"
155.921081542969,50.3022003173828,228,16207,"Russia","Ostrov Paramushir",0.798731606323052,0.223907231048342,0.016701400212125,0.00543443386290053,"Russia"
